heart_rate,eda,body_temp,bvp,cluster,stress_level
76.58,1.335483,35.31,-80.29,1,Low Stress
76.72,1.326514,35.31,-89.94,1,Low Stress
76.85,1.32267,35.27,-98.22,1,Low Stress
76.98,1.314982,35.27,-103.81,1,Low Stress
77.1,1.306012,35.27,-105.28,1,Low Stress
77.2,1.298324,35.27,-101.45,1,Low Stress
77.28,1.288074,35.27,-91.75,1,Low Stress
77.37,1.280386,35.27,-76.53,1,Low Stress
77.45,1.276542,35.27,-57.05,1,Low Stress
77.55,1.272698,35.27,-35.14,1,Low Stress
77.63,1.267572,35.29,-12.73,1,Low Stress
77.75,1.26501,35.29,8.53,1,Low Stress
77.88,1.259884,35.29,27.48,1,Low Stress
78.03,1.261166,35.29,43.37,1,Low Stress
78.17,1.267572,35.25,55.85,1,Low Stress
78.28,1.290636,35.25,64.81,1,Low Stress
78.35,1.327795,35.25,70.41,1,Low Stress
78.42,1.370079,35.25,73.03,1,Low Stress
78.45,1.4098,35.23,73.24,1,Low Stress
78.5,1.437989,35.23,71.64,1,Low Stress
78.53,1.449521,35.23,68.75,1,Low Stress
78.58,1.449521,35.23,65.0,1,Low Stress
78.63,1.443115,35.21,60.71,1,Low Stress
78.72,1.427739,35.21,56.26,1,Low Stress
78.82,1.416207,35.21,52.07,1,Low Stress
78.95,1.411081,35.21,48.63,1,Low Stress
79.08,1.408519,35.23,46.3,1,Low Stress
79.23,1.4098,35.23,45.17,1,Low Stress
79.37,1.407238,35.23,44.96,1,Low Stress
79.57,1.400831,35.23,45.13,1,Low Stress
79.78,1.394424,35.21,45.09,1,Low Stress
80.0,1.385455,35.21,44.39,1,Low Stress
80.23,1.375204,35.21,42.92,1,Low Stress
80.45,1.363672,35.21,40.87,1,Low Stress
80.67,1.353422,35.18,38.57,1,Low Stress
80.88,1.345734,35.18,36.28,1,Low Stress
81.17,1.339327,35.18,34.08,1,Low Stress
81.33,1.331639,35.18,31.81,1,Low Stress
81.52,1.326514,35.21,29.25,1,Low Stress
81.68,1.32267,35.21,26.26,1,Low Stress
81.83,1.317544,35.21,22.81,1,Low Stress
81.97,1.3137,35.21,18.97,1,Low Stress
82.08,1.317544,35.21,14.83,1,Low Stress
82.1,1.329076,35.21,10.31,1,Low Stress
82.12,1.350859,35.21,5.18,1,Low Stress
82.13,1.368798,35.21,-0.85,1,Low Stress
82.13,1.289355,35.21,-7.99,1,Low Stress
82.12,1.19838,35.21,-16.19,1,Low Stress
82.07,1.329076,35.21,-25.15,1,Low Stress
81.97,1.367516,35.21,-34.36,1,Low Stress
81.85,1.466179,35.23,-43.33,1,Low Stress
81.73,1.329175,35.23,-51.72,1,Low Stress
81.6,1.288173,35.23,-59.27,1,Low Stress
81.45,1.334301,35.23,-65.69,1,Low Stress
81.3,1.395805,35.13,-70.43,1,Low Stress
81.17,1.363771,35.13,-72.72,1,Low Stress
81.07,1.438089,35.13,-71.7,1,Low Stress
80.98,1.349677,35.13,-66.84,1,Low Stress
80.92,1.317643,35.15,-58.13,1,Low Stress
80.85,1.475247,35.15,-46.32,1,Low Stress
80.78,1.215137,35.15,-32.61,1,Low Stress
80.7,0.946057,35.15,-18.4,0,Medium Stress
80.6,0.783328,35.18,-4.91,0,Medium Stress
80.48,1.131751,35.18,6.97,0,Medium Stress
80.35,1.308575,35.18,16.71,1,Low Stress
80.22,1.403394,35.18,24.1,1,Low Stress
80.08,1.405956,35.21,29.13,1,Low Stress
79.97,1.257322,35.21,32.09,1,Low Stress
79.85,0.948521,35.21,33.37,0,Medium Stress
79.73,1.099718,35.21,33.43,0,Medium Stress
79.62,1.122782,35.23,32.65,1,Low Stress
79.48,1.104843,35.23,31.18,0,Medium Stress
79.35,1.16891,35.23,29.02,1,Low Stress
79.23,1.259884,35.23,26.07,1,Low Stress
79.15,1.106125,35.18,22.43,1,Low Stress
79.1,1.067685,35.18,18.33,0,Medium Stress
79.08,1.116375,35.18,14.14,1,Low Stress
79.08,1.248352,35.18,10.2,1,Low Stress
79.08,1.325232,35.18,6.8,1,Low Stress
79.05,1.309856,35.18,4.11,1,Low Stress
78.97,1.190693,35.18,2.2,1,Low Stress
78.87,1.282948,35.18,1.07,1,Low Stress
78.73,1.325232,35.21,0.55,1,Low Stress
78.6,1.363672,35.21,0.27,1,Low Stress
78.48,1.318826,35.21,-0.41,1,Low Stress
78.33,1.370079,35.21,-2.12,1,Low Stress
78.2,1.418769,35.16,-5.27,1,Low Stress
78.07,1.470023,35.16,-9.83,1,Low Stress
77.95,1.471403,35.16,-15.27,1,Low Stress
77.78,1.484216,35.16,-20.81,1,Low Stress
77.62,1.502155,35.16,-25.81,1,Low Stress
77.47,1.503436,35.16,-30.08,1,Low Stress
77.33,1.508562,35.16,-33.98,1,Low Stress
77.23,1.50728,35.16,-38.32,1,Low Stress
77.15,1.512406,35.13,-43.99,1,Low Stress
77.1,1.480372,35.13,-51.53,1,Low Stress
76.97,1.476528,35.13,-60.9,1,Low Stress
76.93,1.423994,35.13,-71.38,1,Low Stress
76.85,1.399649,35.13,-81.65,1,Low Stress
76.77,1.377866,35.13,-90.14,1,Low Stress
76.65,1.367615,35.13,-95.25,1,Low Stress
76.55,1.368897,35.13,-95.76,1,Low Stress
76.45,1.413743,35.15,-91.06,1,Low Stress
76.45,1.484216,35.15,-81.26,1,Low Stress
76.43,1.561096,35.15,-67.18,1,Low Stress
76.42,1.625163,35.15,-50.23,1,Low Stress
76.4,1.654633,35.15,-32.1,1,Low Stress
76.4,1.670009,35.15,-14.44,1,Low Stress
76.4,1.68026,35.15,1.39,1,Low Stress
76.4,1.68026,35.15,14.57,1,Low Stress
76.4,1.667447,35.13,24.84,1,Low Stress
76.38,1.643101,35.13,32.43,1,Low Stress
76.37,1.616194,35.13,37.83,1,Low Stress
76.35,1.602099,35.13,41.59,1,Low Stress
76.32,1.577754,35.09,44.05,1,Low Stress
76.3,1.557252,35.09,45.36,1,Low Stress
76.3,1.538032,35.09,45.46,1,Low Stress
76.3,1.523938,35.09,44.33,1,Low Stress
76.3,1.511124,35.13,42.04,1,Low Stress
76.32,1.499592,35.13,38.85,1,Low Stress
76.32,1.491904,35.13,35.03,1,Low Stress
76.32,1.48806,35.13,30.95,1,Low Stress
76.33,1.489342,35.11,26.88,1,Low Stress
76.37,1.486779,35.11,23.09,1,Low Stress
76.4,1.489342,35.11,19.86,1,Low Stress
76.45,1.498311,35.11,17.43,1,Low Stress
76.52,1.509843,35.09,15.88,1,Low Stress
76.57,1.522656,35.09,14.97,1,Low Stress
76.62,1.530344,35.09,14.11,1,Low Stress
76.67,1.540595,35.09,12.59,1,Low Stress
76.7,1.530344,35.09,9.93,1,Low Stress
76.7,1.503436,35.09,6.04,1,Low Stress
76.68,1.480372,35.09,1.28,1,Low Stress
76.63,1.46884,35.09,-3.82,1,Low Stress
76.55,1.459871,35.09,-8.95,1,Low Stress
76.45,1.467559,35.09,-14.15,1,Low Stress
76.37,1.511124,35.09,-19.75,1,Low Stress
76.28,1.540595,35.09,-26.06,1,Low Stress
76.25,1.572628,35.07,-33.18,1,Low Stress
76.25,1.589286,35.07,-40.95,1,Low Stress
76.33,1.595692,35.07,-49.23,1,Low Stress
76.4,1.594411,35.07,-57.97,1,Low Stress
76.5,1.59313,35.09,-67.28,1,Low Stress
76.6,1.581598,35.09,-77.02,1,Low Stress
76.67,1.575191,35.09,-86.46,1,Low Stress
76.75,1.562378,35.09,-94.12,1,Low Stress
76.85,1.552127,35.07,-98.06,1,Low Stress
76.98,1.539314,35.07,-96.54,1,Low Stress
77.13,1.534188,35.07,-88.8,1,Low Stress
77.28,1.525219,35.07,-75.44,1,Low Stress
77.45,1.51625,35.05,-58.24,1,Low Stress
77.58,1.508562,35.05,-39.67,1,Low Stress
77.68,1.491904,35.05,-21.99,1,Low Stress
77.73,1.46884,35.05,-6.74,1,Low Stress
77.75,1.44962,35.09,5.51,1,Low Stress
77.72,1.450902,35.09,15.0,1,Low Stress
77.68,1.509843,35.09,22.32,1,Low Stress
77.65,1.532907,35.09,28.01,1,Low Stress
77.67,1.499592,35.07,32.33,1,Low Stress
77.72,1.522656,35.07,35.34,1,Low Stress
77.82,1.549564,35.07,37.04,1,Low Stress
77.88,1.550846,35.07,37.53,1,Low Stress
77.97,1.548283,35.0,37.04,1,Low Stress
78.05,1.548283,35.0,35.87,1,Low Stress
78.15,1.548283,35.0,34.22,1,Low Stress
78.23,1.550846,35.0,32.19,1,Low Stress
78.28,1.552127,35.05,29.87,1,Low Stress
78.32,1.552127,35.05,27.43,1,Low Stress
78.37,1.55469,35.05,25.27,1,Low Stress
78.42,1.550846,35.05,23.88,1,Low Stress
78.45,1.547002,35.03,23.64,1,Low Stress
78.45,1.538032,35.03,24.6,1,Low Stress
78.47,1.532907,35.03,26.28,1,Low Stress
78.52,1.527782,35.03,27.82,1,Low Stress
78.6,1.525219,35.07,28.3,1,Low Stress
78.65,1.525219,35.07,27.06,1,Low Stress
78.68,1.525219,35.07,23.93,1,Low Stress
78.73,1.5265,35.07,19.28,1,Low Stress
78.8,1.531626,35.03,13.83,1,Low Stress
78.85,1.536751,35.03,8.22,1,Low Stress
78.9,1.538032,35.03,2.69,1,Low Stress
78.92,1.538032,35.03,-3.02,1,Low Stress
78.87,1.532907,35.05,-9.56,1,Low Stress
78.9,1.527782,35.05,-17.64,1,Low Stress
78.9,1.523938,35.05,-27.54,1,Low Stress
78.88,1.521375,35.05,-38.94,1,Low Stress
78.85,1.517531,35.03,-50.81,1,Low Stress
78.83,1.51625,35.03,-61.66,1,Low Stress
78.82,1.521375,35.03,-69.87,1,Low Stress
78.8,1.536751,35.03,-74.02,1,Low Stress
78.82,1.549564,35.03,-73.13,1,Low Stress
78.88,1.562378,35.03,-66.91,1,Low Stress
78.95,1.568784,35.03,-55.76,1,Low Stress
78.88,1.57391,35.03,-40.72,1,Low Stress
78.8,1.575191,35.03,-23.31,1,Low Stress
78.72,1.571347,35.03,-5.22,1,Low Stress
78.6,1.568784,35.03,11.94,1,Low Stress
78.47,1.562378,35.03,26.96,1,Low Stress
78.32,1.555971,35.0,39.08,1,Low Stress
78.18,1.552127,35.0,48.05,1,Low Stress
78.03,1.54572,35.0,54.09,1,Low Stress
77.92,1.540595,35.0,57.63,1,Low Stress
77.82,1.536751,35.03,59.21,1,Low Stress
77.73,1.534188,35.03,59.38,1,Low Stress
77.67,1.530344,35.03,58.53,1,Low Stress
77.6,1.527782,35.03,56.88,1,Low Stress
77.5,1.530344,35.03,54.49,1,Low Stress
77.38,1.530344,35.03,51.39,1,Low Stress
77.25,1.531626,35.03,47.65,1,Low Stress
77.13,1.534188,35.03,43.48,1,Low Stress
77.0,1.530344,35.0,39.24,1,Low Stress
76.88,1.530344,35.0,35.35,1,Low Stress
76.78,1.55469,35.0,32.09,1,Low Stress
76.75,1.609787,35.0,29.58,1,Low Stress
76.68,1.691792,34.99,27.64,1,Low Stress
76.62,1.778923,34.99,25.87,1,Low Stress
76.55,1.866053,34.99,23.77,1,Low Stress
76.48,1.9109,34.99,20.85,1,Low Stress
76.4,1.928838,34.99,16.89,1,Low Stress
76.3,1.928838,34.99,11.9,1,Low Stress
76.18,1.92115,34.99,6.17,1,Low Stress
76.1,1.90193,34.99,0.09,1,Low Stress
76.02,1.88271,34.99,-5.95,1,Low Stress
75.93,1.858365,34.99,-11.79,1,Low Stress
75.85,1.836582,34.99,-17.5,1,Low Stress
75.8,1.813519,34.99,-23.46,1,Low Stress
75.77,1.790455,34.97,-30.3,1,Low Stress
75.73,1.769953,34.97,-38.57,1,Low Stress
75.67,1.758421,34.97,-48.58,1,Low Stress
75.6,1.746889,34.97,-59.93,1,Low Stress
75.53,1.73792,34.99,-71.48,1,Low Stress
75.5,1.732795,34.99,-81.42,1,Low Stress
75.45,1.723825,34.99,-87.74,1,Low Stress
75.37,1.717419,34.99,-88.77,1,Low Stress
75.28,1.714856,34.97,-83.67,1,Low Stress
75.22,1.708449,34.97,-72.71,1,Low Stress
75.15,1.712293,34.97,-57.05,1,Low Stress
75.07,1.726388,34.97,-38.46,1,Low Stress
74.97,1.745608,34.97,-18.86,1,Low Stress
74.83,1.773797,34.97,0.04,1,Low Stress
74.7,1.796861,34.97,16.89,1,Low Stress
74.58,1.807112,34.97,30.85,1,Low Stress
74.52,1.812237,34.93,41.56,1,Low Stress
74.38,1.808393,34.93,49.06,1,Low Stress
74.3,1.796861,34.93,53.73,1,Low Stress
74.25,1.786611,34.93,56.17,1,Low Stress
74.22,1.775079,34.95,57.05,1,Low Stress
74.18,1.767391,34.95,56.98,1,Low Stress
74.13,1.759703,34.95,56.42,1,Low Stress
74.07,1.753296,34.95,55.52,1,Low Stress
73.97,1.748171,34.95,54.22,1,Low Stress
73.85,1.743045,34.95,52.27,1,Low Stress
73.73,1.748171,34.95,49.55,1,Low Stress
73.75,1.749452,34.95,46.15,1,Low Stress
73.78,1.745608,34.95,42.49,1,Low Stress
73.82,1.739201,34.95,39.15,1,Low Stress
73.88,1.732795,34.95,36.57,1,Low Stress
73.97,1.727669,34.95,34.82,1,Low Stress
74.07,1.719981,34.95,33.5,1,Low Stress
74.17,1.708449,34.95,31.99,1,Low Stress
74.27,1.700761,34.95,29.67,1,Low Stress
74.37,1.698199,34.95,26.25,1,Low Stress
74.47,1.691792,34.91,21.79,1,Low Stress
74.53,1.687948,34.91,16.64,1,Low Stress
74.62,1.684104,34.91,11.19,1,Low Stress
74.68,1.68026,34.91,5.74,1,Low Stress
74.75,1.677697,34.91,0.34,1,Low Stress
74.8,1.68026,34.91,-5.14,1,Low Stress
74.85,1.696917,34.91,-11.0,1,Low Stress
74.9,1.728951,34.91,-17.75,1,Low Stress
74.95,1.762265,34.91,-25.88,1,Low Stress
75.0,1.790455,34.91,-35.74,1,Low Stress
75.07,1.812237,34.91,-47.21,1,Low Stress
75.1,1.823769,34.91,-59.44,1,Low Stress
75.2,1.827613,34.89,-70.81,1,Low Stress
75.32,1.819925,34.89,-79.28,1,Low Stress
75.42,1.810956,34.89,-83.01,1,Low Stress
75.52,1.796861,34.89,-80.89,1,Low Stress
75.6,1.780204,34.89,-72.9,1,Low Stress
75.65,1.768672,34.89,-60.01,1,Low Stress
75.68,1.760984,34.89,-43.8,1,Low Stress
75.7,1.748171,34.89,-25.93,1,Low Stress
75.7,1.739201,34.87,-7.85,1,Low Stress
75.7,1.730232,34.87,9.26,1,Low Stress
75.72,1.726388,34.87,24.51,1,Low Stress
75.7,1.719981,34.87,37.13,1,Low Stress
75.73,1.716137,34.89,46.59,1,Low Stress
75.82,1.713575,34.89,52.65,1,Low Stress
75.93,1.708449,34.89,55.51,1,Low Stress
76.07,1.707168,34.89,55.77,1,Low Stress
76.2,1.705887,34.89,54.26,1,Low Stress
76.33,1.702043,34.89,51.79,1,Low Stress
76.52,1.69948,34.89,48.97,1,Low Stress
76.72,1.695636,34.89,46.15,1,Low Stress
76.9,1.693073,34.89,43.41,1,Low Stress
77.07,1.691792,34.89,40.71,1,Low Stress
77.23,1.691792,34.89,38.03,1,Low Stress
77.37,1.690511,34.89,35.44,1,Low Stress
77.48,1.693073,34.87,33.12,1,Low Stress
77.53,1.693073,34.87,31.31,1,Low Stress
77.6,1.693073,34.87,30.15,1,Low Stress
77.65,1.691792,34.87,29.49,1,Low Stress
77.72,1.693073,34.87,28.9,1,Low Stress
77.7,1.690511,34.87,27.75,1,Low Stress
77.68,1.690511,34.87,25.4,1,Low Stress
77.65,1.690511,34.87,21.47,1,Low Stress
77.57,1.693073,34.84,15.98,1,Low Stress
77.48,1.689229,34.84,9.35,1,Low Stress
77.4,1.689229,34.84,2.25,1,Low Stress
77.33,1.687948,34.84,-4.72,1,Low Stress
77.32,1.686667,34.84,-11.24,1,Low Stress
77.4,1.686667,34.84,-17.44,1,Low Stress
77.5,1.684104,34.84,-23.86,1,Low Stress
77.55,1.681541,34.84,-31.29,1,Low Stress
77.62,1.677697,34.84,-40.43,1,Low Stress
77.68,1.676416,34.84,-51.57,1,Low Stress
77.73,1.675135,34.84,-64.31,1,Low Stress
77.82,1.671291,34.84,-77.38,1,Low Stress
77.88,1.664884,34.83,-88.85,1,Low Stress
77.9,1.663603,34.83,-96.49,1,Low Stress
77.9,1.66104,34.83,-98.4,1,Low Stress
77.88,1.658477,34.83,-93.58,1,Low Stress
77.82,1.659759,34.83,-82.14,1,Low Stress
77.73,1.655915,34.83,-65.34,1,Low Stress
77.57,1.655915,34.83,-45.18,1,Low Stress
77.3,1.655915,34.83,-23.87,1,Low Stress
77.03,1.649508,34.83,-3.33,1,Low Stress
76.8,1.646945,34.83,15.04,1,Low Stress
76.58,1.646945,34.83,30.52,1,Low Stress
76.37,1.645664,34.83,42.92,1,Low Stress
76.15,1.648227,34.83,52.36,1,Low Stress
76.02,1.649508,34.83,59.13,1,Low Stress
75.92,1.650789,34.83,63.6,1,Low Stress
75.82,1.652071,34.83,66.02,1,Low Stress
75.7,1.649508,34.83,66.64,1,Low Stress
75.6,1.646945,34.83,65.69,1,Low Stress
75.52,1.644383,34.83,63.47,1,Low Stress
75.43,1.643101,34.83,60.41,1,Low Stress
75.35,1.637976,34.83,57.01,1,Low Stress
75.3,1.635414,34.83,53.73,1,Low Stress
75.25,1.635414,34.83,50.87,1,Low Stress
75.22,1.630288,34.83,48.49,1,Low Stress
75.17,1.629007,34.81,46.45,1,Low Stress
75.1,1.630288,34.81,44.55,1,Low Stress
75.0,1.630288,34.81,42.7,1,Low Stress
74.92,1.626444,34.81,40.88,1,Low Stress
74.8,1.625163,34.81,39.19,1,Low Stress
74.63,1.623881,34.81,37.73,1,Low Stress
74.45,1.620038,34.81,36.41,1,Low Stress
74.28,1.618756,34.81,34.97,1,Low Stress
74.15,1.620038,34.81,32.95,1,Low Stress
74.03,1.623881,34.81,29.86,1,Low Stress
73.87,1.634132,34.81,25.35,1,Low Stress
73.72,1.648227,34.81,19.37,1,Low Stress
73.6,1.659759,34.81,12.2,1,Low Stress
73.52,1.666165,34.81,4.47,1,Low Stress
73.43,1.668728,34.81,-3.24,1,Low Stress
73.38,1.667447,34.81,-10.51,1,Low Stress
73.35,1.663603,34.77,-17.31,1,Low Stress
73.4,1.659759,34.77,-23.98,1,Low Stress
73.45,1.654633,34.77,-31.03,1,Low Stress
73.52,1.649508,34.77,-38.95,1,Low Stress
73.57,1.648227,34.81,-48.07,1,Low Stress
73.65,1.643101,34.81,-58.52,1,Low Stress
73.72,1.637976,34.81,-70.1,1,Low Stress
73.77,1.637976,34.81,-82.24,1,Low Stress
73.85,1.636695,34.81,-93.87,1,Low Stress
73.93,1.632851,34.81,-103.48,1,Low Stress
74.05,1.630288,34.81,-109.34,1,Low Stress
74.17,1.626444,34.81,-109.92,1,Low Stress
74.25,1.6226,34.79,-104.31,1,Low Stress
74.23,1.620038,34.79,-92.55,1,Low Stress
74.17,1.616194,34.79,-75.63,1,Low Stress
74.17,1.613631,34.79,-55.26,1,Low Stress
74.15,1.613631,34.77,-33.44,1,Low Stress
74.12,1.61235,34.77,-12.08,1,Low Stress
74.08,1.61235,34.77,7.34,1,Low Stress
74.02,1.613631,34.77,23.92,1,Low Stress
73.97,1.611068,34.77,37.29,1,Low Stress
73.95,1.609787,34.77,47.56,1,Low Stress
73.95,1.607224,34.77,55.09,1,Low Stress
73.95,1.60338,34.77,60.29,1,Low Stress
73.97,1.602099,34.75,63.52,1,Low Stress
74.03,1.600818,34.75,65.05,1,Low Stress
74.17,1.598255,34.75,65.18,1,Low Stress
74.38,1.595692,34.75,64.3,1,Low Stress
74.58,1.595692,34.77,62.9,1,Low Stress
74.7,1.594411,34.77,61.45,1,Low Stress
74.8,1.594411,34.77,60.22,1,Low Stress
74.9,1.590567,34.77,59.2,1,Low Stress
74.88,1.588004,34.75,58.25,1,Low Stress
74.78,1.585442,34.75,57.21,1,Low Stress
74.65,1.582879,34.75,56.02,1,Low Stress
74.53,1.580316,34.75,54.87,1,Low Stress
74.42,1.580316,34.77,53.96,1,Low Stress
74.28,1.577754,34.77,53.44,1,Low Stress
74.15,1.585442,34.77,53.19,1,Low Stress
74.0,1.600818,34.77,52.9,1,Low Stress
73.88,1.623881,34.75,52.09,1,Low Stress
73.77,1.64182,34.75,50.4,1,Low Stress
73.67,1.654633,34.75,47.65,1,Low Stress
73.53,1.662321,34.75,43.9,1,Low Stress
73.47,1.662321,34.75,39.42,1,Low Stress
73.37,1.66104,34.75,34.52,1,Low Stress
73.3,1.657196,34.75,29.48,1,Low Stress
73.22,1.650789,34.75,24.4,1,Low Stress
73.07,1.644383,34.75,19.23,1,Low Stress
72.88,1.635414,34.75,13.8,1,Low Stress
72.72,1.627725,34.75,7.87,1,Low Stress
72.5,1.621319,34.75,1.33,1,Low Stress
72.27,1.614912,34.75,-5.78,1,Low Stress
72.0,1.608505,34.75,-13.23,1,Low Stress
71.92,1.607224,34.75,-20.66,1,Low Stress
71.78,1.60338,34.75,-27.73,1,Low Stress
71.65,1.600818,34.73,-34.32,1,Low Stress
71.5,1.598255,34.73,-40.48,1,Low Stress
71.35,1.599536,34.73,-46.57,1,Low Stress
71.22,1.600818,34.73,-53.06,1,Low Stress
71.1,1.602099,34.75,-60.41,1,Low Stress
70.97,1.605943,34.75,-68.86,1,Low Stress
70.77,1.614912,34.75,-78.24,1,Low Stress
70.58,1.625163,34.75,-87.92,1,Low Stress
70.78,1.635414,34.73,-96.71,1,Low Stress
70.97,1.64182,34.73,-103.19,1,Low Stress
71.07,1.648227,34.73,-105.88,1,Low Stress
71.07,1.648227,34.73,-103.67,1,Low Stress
71.07,1.645664,34.71,-96.08,1,Low Stress
71.12,1.644383,34.71,-83.45,1,Low Stress
71.07,1.639257,34.71,-66.81,1,Low Stress
71.03,1.635414,34.71,-47.75,1,Low Stress
70.98,1.634132,34.71,-28.05,1,Low Stress
70.97,1.629007,34.71,-9.3,1,Low Stress
71.0,1.625163,34.71,7.35,1,Low Stress
71.05,1.626444,34.71,21.22,1,Low Stress
71.1,1.626444,34.71,32.12,1,Low Stress
71.15,1.6226,34.71,40.22,1,Low Stress
71.23,1.621319,34.71,45.83,1,Low Stress
71.35,1.618756,34.71,49.26,1,Low Stress
71.48,1.618756,34.71,50.88,1,Low Stress
71.6,1.617475,34.71,51.06,1,Low Stress
71.7,1.611068,34.71,50.17,1,Low Stress
71.78,1.608505,34.71,48.61,1,Low Stress
71.87,1.604662,34.71,46.74,1,Low Stress
72.03,1.605943,34.71,44.78,1,Low Stress
72.15,1.598255,34.71,42.88,1,Low Stress
72.25,1.595692,34.71,41.14,1,Low Stress
72.35,1.591848,34.71,39.69,1,Low Stress
72.37,1.589286,34.71,38.65,1,Low Stress
72.38,1.590567,34.71,38.1,1,Low Stress
72.38,1.589286,34.71,37.98,1,Low Stress
72.57,1.589286,34.71,38.05,1,Low Stress
72.67,1.588004,34.71,37.92,1,Low Stress
72.78,1.586723,34.71,37.23,1,Low Stress
72.9,1.582879,34.71,35.77,1,Low Stress
73.02,1.581598,34.71,33.49,1,Low Stress
73.13,1.577754,34.71,30.5,1,Low Stress
73.22,1.576472,34.71,27.01,1,Low Stress
73.33,1.572628,34.71,23.18,1,Low Stress
73.73,1.572628,34.68,19.05,1,Low Stress
74.12,1.570066,34.68,14.54,1,Low Stress
74.5,1.568784,34.68,9.53,1,Low Stress
74.92,1.566222,34.68,3.98,1,Low Stress
75.3,1.563659,34.71,-2.02,1,Low Stress
75.82,1.561096,34.71,-8.2,1,Low Stress
76.55,1.558534,34.71,-14.25,1,Low Stress
77.23,1.558534,34.71,-20.0,1,Low Stress
77.97,1.55469,34.71,-25.52,1,Low Stress
78.73,1.553408,34.71,-31.02,1,Low Stress
79.42,1.550846,34.71,-36.87,1,Low Stress
80.17,1.548283,34.71,-43.31,1,Low Stress
80.85,1.54572,34.71,-50.42,1,Low Stress
81.63,1.54572,34.71,-58.07,1,Low Stress
82.15,1.54572,34.71,-65.95,1,Low Stress
82.62,1.544439,34.71,-73.44,1,Low Stress
83.05,1.541876,34.68,-79.67,1,Low Stress
83.43,1.541876,34.68,-83.49,1,Low Stress
83.8,1.539314,34.68,-83.66,1,Low Stress
84.17,1.536751,34.68,-79.22,1,Low Stress
84.55,1.53547,34.71,-69.87,1,Low Stress
85.13,1.534188,34.71,-56.3,1,Low Stress
85.75,1.531626,34.71,-40.02,1,Low Stress
86.3,1.531626,34.71,-22.96,1,Low Stress
86.48,1.527782,34.71,-6.9,1,Low Stress
86.67,1.5265,34.71,7.05,1,Low Stress
86.93,1.523938,34.71,18.55,1,Low Stress
87.32,1.520094,34.71,27.8,1,Low Stress
87.68,1.518812,34.71,35.14,1,Low Stress
88.0,1.520094,34.71,40.76,1,Low Stress
88.37,1.51625,34.71,44.61,1,Low Stress
88.72,1.514968,34.71,46.56,1,Low Stress
89.1,1.512406,34.71,46.66,1,Low Stress
89.43,1.509843,34.71,45.27,1,Low Stress
89.77,1.504718,34.71,42.94,1,Low Stress
90.07,1.502155,34.71,40.3,1,Low Stress
90.38,1.499592,34.71,37.69,1,Low Stress
90.72,1.49703,34.71,35.2,1,Low Stress
91.02,1.498311,34.71,32.77,1,Low Stress
91.3,1.493186,34.71,30.36,1,Low Stress
91.53,1.494467,34.73,28.18,1,Low Stress
91.77,1.493186,34.73,26.56,1,Low Stress
92.03,1.489342,34.73,25.77,1,Low Stress
92.28,1.485498,34.73,25.86,1,Low Stress
92.55,1.482935,34.71,26.49,1,Low Stress
92.72,1.482935,34.71,27.14,1,Low Stress
92.87,1.482935,34.71,27.29,1,Low Stress
92.95,1.479091,34.71,26.61,1,Low Stress
93.08,1.47781,34.71,25.0,1,Low Stress
93.32,1.475247,34.71,22.55,1,Low Stress
93.52,1.476528,34.71,19.34,1,Low Stress
93.72,1.472685,34.71,15.26,0,Medium Stress
93.85,1.470122,34.75,10.22,0,Medium Stress
94.1,1.467559,34.75,4.2,0,Medium Stress
94.35,1.467559,34.75,-2.59,0,Medium Stress
94.6,1.466278,34.75,-9.71,0,Medium Stress
94.9,1.462434,34.71,-16.59,0,Medium Stress
95.25,1.462434,34.71,-22.82,0,Medium Stress
95.63,1.459871,34.71,-28.31,0,Medium Stress
96.0,1.456027,34.71,-33.33,0,Medium Stress
96.05,1.456027,34.73,-38.39,0,Medium Stress
96.2,1.450902,34.73,-44.08,0,Medium Stress
96.37,1.44962,34.73,-50.85,0,Medium Stress
96.53,1.445776,34.73,-58.91,0,Medium Stress
96.72,1.443214,34.73,-68.06,0,Medium Stress
96.82,1.440651,34.73,-77.58,0,Medium Stress
96.67,1.440651,34.73,-86.32,0,Medium Stress
96.57,1.436807,34.73,-92.77,0,Medium Stress
96.55,1.434245,34.73,-95.49,0,Medium Stress
96.48,1.432963,34.73,-93.46,0,Medium Stress
96.52,1.4304,34.73,-86.4,0,Medium Stress
96.48,1.429119,34.73,-74.92,0,Medium Stress
96.47,1.426557,34.71,-60.24,0,Medium Stress
96.4,1.425275,34.71,-43.88,0,Medium Stress
96.42,1.421431,34.71,-27.27,0,Medium Stress
96.37,1.418869,34.71,-11.46,0,Medium Stress
96.28,1.416306,34.71,2.77,0,Medium Stress
96.23,1.413743,34.71,14.97,0,Medium Stress
96.22,1.41118,34.71,24.87,0,Medium Stress
96.18,1.407337,34.71,32.37,0,Medium Stress
96.02,1.406055,34.71,37.66,0,Medium Stress
